Campaign_Name,Id,Status,Date,Amount,Payout,Sub_Id,Currency,Partner,Inventory,Email_Id
Flipkart ,1122415109,pending,2/1/2025,179.0,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126111197,pending,2/13/2025,18.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118935116,pending,1/20/2025,104.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1123691595,pending,2/5/2025,192.0,6.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118905930,pending,1/20/2025,445.0,11.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126196921,pending,2/13/2025,149.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23532850,pending,1/24/2025,245.0,27.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
GoDaddy,23174654,pending,1/2/2025,6.77,35.5,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126634103,pending,2/15/2025,107.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
GoDaddy,23255879,pending,1/8/2025,0.0,0.0,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23444993,pending,1/17/2025,239.0,21.51,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23611289,pending,1/31/2025,1097.27,83.39,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116717617,pending,1/12/2025,665.0,25.4,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117205432,pending,1/14/2025,2753.0,25.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128606057,pending,2/21/2025,474.0,11.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114745437,pending,1/5/2025,2199.0,56.2,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121449644,pending,1/29/2025,908.0,22.9,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117733114,pending,1/16/2025,179.0,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120398793,pending,1/25/2025,56.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116959002,pending,1/13/2025,0.0,0.0,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116710214,pending,1/12/2025,57.0,1.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23204260,pending,1/4/2025,217.6,16.54,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127975685,pending,2/19/2025,77.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Croma Retail,23266305,pending,1/8/2025,30012.25,42.5,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1124167203,pending,2/7/2025,245.0,21.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127571451,pending,2/18/2025,539.0,13.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23240999,pending,1/6/2025,208.0,18.72,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126889858,pending,2/16/2025,104.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,1117963432,pending,1/15/2025,461.0,19.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23184295,pending,1/2/2025,302.0,13.59,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128255153,pending,2/20/2025,705.0,23.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126609710,pending,2/15/2025,2499.0,85.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23621561,pending,2/1/2025,113.6,12.95,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23407101,pending,1/16/2025,9.0,0.41,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1118933864,pending,1/20/2025,419.0,11.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129453183,pending,2/24/2025,1.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23413067,pending,1/17/2025,254.0,28.96,web,INR,Cuelinks,Flipshope,agoyal@flipshope.com
GoDaddy,23542220,pending,1/26/2025,0.0,0.0,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23267424,pending,1/8/2025,899.0,40.46,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128274700,pending,2/20/2025,52.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442986,pending,1/18/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23240626,pending,1/6/2025,617.0,27.77,web,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128145726,pending,2/20/2025,199.0,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23520731,pending,1/23/2025,208.09,15.81,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23520735,pending,1/23/2025,208.09,15.81,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1120398382,pending,1/25/2025,53.0,2.5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23525508,pending,1/24/2025,6692.54,762.95,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126654612,pending,2/15/2025,114.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113825676,pending,1/2/2025,127.0,3.4,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23197315,pending,1/3/2025,1579.0,71.06,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23571972,pending,1/27/2025,123.6,9.39,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126115602,pending,2/13/2025,13.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23586995,pending,1/29/2025,348.0,26.45,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23519437,pending,1/23/2025,149.25,11.34,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23539083,pending,1/25/2025,449.24,51.21,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23171402,pending,1/1/2025,4349.0,195.71,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1130704047,pending,2/28/2025,309.0,10.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23520367,pending,1/23/2025,248.5,28.33,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115805868,pending,1/9/2025,103.0,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1125644854,pending,2/12/2025,388.0,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120369225,pending,1/25/2025,60.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129482157,pending,2/24/2025,280.0,6.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23302967,pending,1/11/2025,352.71,26.81,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126113085,pending,2/13/2025,13.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23376837,pending,1/14/2025,615.0,55.35,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115932221,pending,1/9/2025,242.0,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442882,pending,1/18/2025,154.0,6.93,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1124022118,pending,2/6/2025,72.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130044490,pending,2/26/2025,409.0,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113515045,pending,1/1/2025,33.0,1.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118296883,pending,1/18/2025,1699.0,42.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23268210,pending,1/8/2025,349.0,15.71,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1113822337,pending,1/2/2025,9.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23520167,pending,1/23/2025,218.8,16.63,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1113822258,pending,1/2/2025,9.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23601682,pending,1/31/2025,612.0,46.51,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126113163,pending,2/13/2025,13.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23425260,pending,1/18/2025,350.0,39.9,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127662779,pending,2/18/2025,261.0,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23444915,pending,1/17/2025,134.0,6.03,web,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,1113869220,pending,1/2/2025,809.0,68.5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23344469,pending,1/13/2025,459.0,41.31,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1121297838,pending,1/29/2025,14.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127977365,pending,2/19/2025,77.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121559640,pending,1/29/2025,192.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23241026,pending,1/6/2025,185.0,8.33,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115022051,pending,1/6/2025,2299.0,58.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23171598,pending,1/1/2025,219.0,9.85,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23442848,pending,1/18/2025,363.0,16.33,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23525509,pending,1/24/2025,1290.1,147.07,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1127941957,pending,2/19/2025,152.0,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23525305,pending,1/24/2025,223.75,25.51,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126196749,pending,2/13/2025,101.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124371929,pending,2/7/2025,86.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23203459,pending,1/4/2025,1022.22,77.69,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23525306,pending,1/24/2025,223.75,25.51,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1119694141,pending,1/23/2025,449.0,11.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114355973,pending,1/4/2025,549.0,25.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23407225,pending,1/16/2025,239.0,10.76,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23518871,pending,1/23/2025,1500.0,114.0,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23302989,pending,1/11/2025,203.6,15.47,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1124357676,pending,2/7/2025,155.0,5.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128254656,pending,2/20/2025,133.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129343693,pending,2/24/2025,81.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116985627,pending,1/13/2025,799.0,20.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23205061,pending,1/4/2025,175.32,13.32,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23226590,pending,1/5/2025,294.0,13.23,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23205069,pending,1/4/2025,472.84,35.94,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128265265,pending,2/20/2025,94.0,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126897845,pending,2/16/2025,131.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119164555,pending,1/21/2025,158.0,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126196772,pending,2/13/2025,101.0,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23335931,pending,1/13/2025,899.9,102.59,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23197699,pending,1/3/2025,439.0,19.76,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128274912,pending,2/20/2025,281.0,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23749088,pending,2/11/2025,126.0,9.58,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126608840,pending,2/15/2025,71.0,2.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23443337,pending,1/18/2025,474.0,21.33,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23299877,pending,1/11/2025,1053.0,80.03,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116726053,pending,1/13/2025,57.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113824056,pending,1/2/2025,9.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114432298,pending,1/4/2025,381.0,9.3,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129010434,pending,2/23/2025,74.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118296924,pending,1/18/2025,479.0,11.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113523818,pending,1/1/2025,164.0,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1114397350,pending,1/4/2025,2199.0,56.2,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23254498,pending,1/7/2025,351.0,15.8,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1125894401,pending,2/12/2025,143.0,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130656341,pending,2/28/2025,55.0,1.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120362012,pending,1/25/2025,60.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1117395685,pending,1/15/2025,209.0,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1122727232,pending,2/2/2025,1179.0,29.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23252084,pending,1/8/2025,408.6,46.58,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23454590,pending,1/19/2025,365.0,27.74,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23571973,pending,1/27/2025,123.6,9.39,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23444737,pending,1/17/2025,422.000001,18.99,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1130348460,pending,2/27/2025,75.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23343654,pending,1/13/2025,1376.000001,61.92,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23521613,pending,1/23/2025,209.0,15.88,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23680030,pending,2/5/2025,463.5,52.84,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114977934,pending,1/6/2025,5.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1119249393,pending,1/22/2025,33.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113568442,pending,1/1/2025,172.0,5.9,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23541641,pending,1/25/2025,914.0,104.2,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126364540,pending,2/14/2025,89.0,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23532848,pending,1/24/2025,199.0,22.69,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1115786362,pending,1/9/2025,500.0,16.9,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1118297960,pending,1/18/2025,579.0,14.4,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23477103,pending,1/19/2025,969.0,43.61,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23314844,pending,1/12/2025,199.67,15.17,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1113514093,pending,1/1/2025,35.0,1.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113514137,pending,1/1/2025,21.0,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23445074,pending,1/17/2025,259.0,11.66,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1130643749,pending,2/28/2025,69.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130538223,pending,2/28/2025,87.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23585819,pending,1/29/2025,580.17,66.14,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128232186,pending,2/20/2025,1630.0,55.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23370258,pending,1/14/2025,376.0,28.58,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23192030,pending,1/3/2025,1160.0,88.16,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1117540657,pending,1/15/2025,235.0,6.8,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1116416935,pending,1/11/2025,186.0,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127625333,pending,2/18/2025,359.0,11.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124622397,pending,2/8/2025,539.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124353585,pending,2/7/2025,49.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128152980,pending,2/20/2025,638.0,16.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128830689,pending,2/22/2025,824.0,21.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1123364345,pending,2/4/2025,86.0,3.3,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1127892865,pending,2/19/2025,9999.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442751,pending,1/18/2025,700.0,31.5,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23522243,pending,1/23/2025,298.0,42.47,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1129489946,pending,2/24/2025,105.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442463,pending,1/18/2025,154.0,6.93,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23723330,pending,2/9/2025,301.19,34.34,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23314847,pending,1/12/2025,229.67,17.45,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1129943485,pending,2/26/2025,279.0,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23518709,pending,1/23/2025,215.33,16.37,web,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126033722,pending,2/13/2025,14.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23300196,pending,1/11/2025,547.0,62.36,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1123384979,pending,2/4/2025,45.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129279350,pending,2/23/2025,56.0,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126013883,pending,2/13/2025,13.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23682709,pending,2/5/2025,300.9,22.87,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23444008,pending,1/17/2025,259.0,11.66,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23171583,pending,1/1/2025,365.3199997,16.44,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1128830751,pending,2/22/2025,64.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23407502,pending,1/16/2025,259.0,11.66,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1123258723,pending,2/4/2025,65.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1130209119,pending,2/27/2025,107.0,0.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124354063,pending,2/7/2025,45.0,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129079419,pending,2/23/2025,100.0,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1124044277,pending,2/6/2025,349.0,8.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1122670915,pending,2/2/2025,155.0,5.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23442814,pending,1/18/2025,253.0,11.39,web,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1114169427,pending,1/3/2025,114.0,4.2,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1115303103,pending,1/7/2025,749.0,18.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126115791,pending,2/13/2025,13.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23586224,pending,1/29/2025,350.0,26.6,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23602080,pending,1/31/2025,368.96,42.06,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23518900,pending,1/23/2025,298.0,33.97,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1130229770,pending,2/27/2025,59.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23205978,pending,1/4/2025,213.8,16.25,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116152532,pending,1/10/2025,296.0,8.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1115637149,pending,1/8/2025,257.0,6.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23374759,pending,1/14/2025,2595.999999,116.82,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1126115334,pending,2/13/2025,13.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1128062540,pending,2/20/2025,142.0,5.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23521618,pending,1/23/2025,209.0,15.88,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23518888,pending,1/23/2025,199.0,15.12,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23486310,pending,1/21/2025,578.94,44.0,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1119702210,pending,1/23/2025,496.0,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126625196,pending,2/15/2025,11999.0,85.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23362724,pending,1/14/2025,1.0,0.08,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23212688,pending,1/4/2025,549.0,49.41,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1117956805,pending,1/17/2025,200.0,5.0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23576399,pending,1/28/2025,92.11,7.0,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23337151,pending,1/13/2025,274.0,20.82,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23518718,pending,1/23/2025,223.75,17.01,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1130568126,pending,2/28/2025,214.0,7.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129489927,pending,2/24/2025,105.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113570320,pending,1/1/2025,172.0,5.9,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23329925,pending,1/13/2025,690.0,52.44,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Myntra,23240974,pending,1/6/2025,228.0,10.26,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23519012,pending,1/23/2025,199.0,15.12,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116719479,pending,1/12/2025,25.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Myntra,23254631,pending,1/7/2025,205.0,9.23,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1121862249,pending,1/30/2025,116.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1125877225,pending,2/12/2025,499.0,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1113463033,pending,1/1/2025,198.0,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23305438,pending,1/11/2025,273.76,20.81,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
GoDaddy,23408907,pending,1/17/2025,0.0,0.0,store_page,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1117540685,pending,1/15/2025,193.0,5.9,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23298905,pending,1/11/2025,328.0,37.39,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Flipkart ,1116352409,pending,1/11/2025,0.0,0.0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1126197155,pending,2/13/2025,80.0,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1129003717,pending,2/23/2025,83.0,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1122906288,pending,2/3/2025,204.0,6.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Ajio,23510011,pending,1/23/2025,625.0,47.5,app,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23575486,pending,1/28/2025,109.67,8.33,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
Ajio,23329238,pending,1/13/2025,538.5,61.39,telegram,INR,Cuelinks,Flipshope,agoyal@flipshope.com
